0	0.020685800000000087	290.342321857312	110.0	0.0	True	False	{119: True}
1	0.11858350000000006	299.4683372462982	110.0	0.0	True	False	{119: True}
2	0.1356037	301.2571866448198	110.0	0.0	True	False	{119: True}
3	0.15160130000000005	303.11357282385836	110.0	0.0	True	False	{119: True}
4	0.16825140000000005	305.2315540373157	110.0	0.0	True	False	{119: True}
5	0.18522930000000004	307.58050139378133	110.0	0.0	True	False	{119: True}
6	0.20208510000000002	310.0951030945412	110.0	0.0	True	False	{119: True}
7	0.21637689999999998	312.3555862577016	110.0	0.0	True	False	{119: True}
8	0.2328308	315.12503244375785	110.0	0.0	True	False	{119: True}
9	0.24942700000000007	318.0846141543841	110.0	0.0	True	False	{119: True}
10	0.2661530000000001	321.2323644210841	110.0	0.0	True	False	{119: True}
11	0.28301350000000003	324.569280343181	110.0	0.0	True	False	{119: True}
12	0.29951490000000003	327.9884058231498	110.0	0.0	True	False	{119: True}
13	0.3161842	331.59510912576263	110.0	0.0	True	False	{119: True}
14	0.33278910000000006	335.33589092773366	110.0	0.0	True	False	{119: True}
15	0.34964700000000004	339.2825743777798	110.0	0.0	True	False	{119: True}
16	0.36625510000000006	343.31174539357266	110.0	0.0	True	False	{119: True}
17	0.38401450000000004	347.777462997198	110.0	0.0	True	False	{119: True}
18	0.3995579	351.8032031796969	110.0	0.0	True	False	{119: True}
19	0.41618430000000006	356.2404491748452	110.0	0.0	True	False	{119: True}
20	0.4345215	361.2895864821508	110.0	0.0	True	False	{119: True}
21	0.4520854000000001	366.26425692759113	110.0	0.0	True	False	{119: True}
22	0.48261620000000005	375.3184952399917	110.0	0.0	True	False	{119: True}
23	0.49969719999999995	380.50527403329454	110.0	0.0	True	False	{119: True}
24	0.516092	385.5923098502684	110.0	0.0	True	False	{119: True}
25	0.5333264	391.0567212207592	110.0	0.0	True	False	{119: True}
26	0.5516603	396.9982835655571	110.0	0.0	True	False	{119: True}
27	0.5668147000000001	401.9946281707498	110.0	0.0	True	False	{119: True}
28	0.5827616	407.34421419008225	110.0	0.0	True	False	{119: True}
29	0.6001505	413.28397340212086	110.0	0.0	True	False	{119: True}
30	0.6163471	418.9061106777025	110.0	0.0	True	False	{119: True}
31	0.6335744000000001	424.9846696515455	110.0	0.0	True	False	{119: True}
32	0.6508157000000001	431.1640820042482	110.0	0.0	True	False	{119: True}
33	0.6667426000000001	436.9518355695762	110.0	0.0	True	False	{119: True}
34	0.6832315	443.026619078363	110.0	0.0	True	False	{119: True}
35	0.7001257000000001	449.33516231505126	110.0	0.0	True	False	{119: True}
36	0.7162694000000001	455.43829369190223	110.0	0.0	True	False	{119: True}
37	0.7332571000000001	461.94102188725924	110.0	0.0	True	False	{119: True}
38	0.7494929000000001	468.2272818668854	110.0	0.0	True	False	{119: True}
39	0.7667967	475.0057742265962	110.0	0.0	True	False	{119: True}
40	0.7828395000000001	481.35587039493976	110.0	0.0	True	False	{119: True}
41	0.8001174	488.2687324673367	110.0	0.0	True	False	{119: True}
42	0.8162113	494.76999523920585	110.0	0.0	True	False	{119: True}
43	0.8332857	501.73522577030326	110.0	0.0	True	False	{119: True}
44	0.8496737000000001	508.48105386187865	110.0	0.0	True	False	{119: True}
45	0.8665351000000001	515.4839909988052	110.0	0.0	True	False	{119: True}
46	0.8834101000000001	522.5529988843323	110.0	0.0	True	False	{119: True}
47	0.9000345000000001	529.5738553754386	110.0	0.0	True	False	{119: True}
48	0.9175711	537.0412521330362	110.0	0.0	True	False	{119: True}
49	0.9329141000000001	543.619975964695	110.0	0.0	True	False	{119: True}
50	0.9494026	550.7408050730119	110.0	0.0	True	False	{119: True}
51	0.9667862	558.3030829760263	110.0	0.0	True	False	{119: True}
52	0.9830076999999999	565.4060611006713	110.0	0.0	True	False	{119: True}
53	1.0000709	572.9272080746013	110.0	0.0	True	False	{119: True}
54	1.0162884	580.1189636527272	110.0	0.0	True	False	{119: True}
55	1.0334645	587.7829870709177	110.0	0.0	True	False	{119: True}
56	1.0496606	595.0503117786436	110.0	0.0	True	False	{119: True}
57	1.0670475000000001	602.8972896408987	110.0	0.0	True	False	{119: True}
58	1.0829075000000001	610.0916267656548	110.0	0.0	True	False	{119: True}
59	1.1001646	617.9615867991697	110.0	0.0	True	False	{119: True}
60	1.1161956	625.3073408240565	110.0	0.0	True	False	{119: True}
61	1.1333478000000001	633.2056316658902	110.0	0.0	True	False	{119: True}
62	1.1517807	641.7369744075803	110.0	0.0	True	False	{119: True}
63	1.1663318	648.4977280358592	110.0	0.0	True	False	{119: True}
64	1.1831986	656.368403591597	110.0	0.0	True	False	{119: True}
65	1.1996788	664.0900772610377	110.0	0.0	True	False	{119: True}
66	1.2162238	671.87275062993	110.0	0.0	True	False	{119: True}
67	1.2332631	679.919393613919	110.0	0.0	True	False	{119: True}
68	1.2496743000000001	687.6976342745296	110.0	0.0	True	False	{119: True}
69	1.2666087000000001	695.7529302563157	110.0	0.0	True	False	{119: True}
70	1.2830244	703.5879163365393	110.0	0.0	True	False	{119: True}
71	1.3001761	711.8021062463655	110.0	0.0	True	False	{119: True}
72	1.3162731	719.5349532949346	110.0	0.0	True	False	{119: True}
